Actual Density,Mean D between Robots,Num Robots,Mean SDE,Min SDE,Max SDE,SDE Range
1.5150836,51.500156,2,1,1,1,0
3.2483115,35.09163,2,1,1,1,0
0.48876426,42.543884,6,2.0333333,1.2,2.8000002,1.6000001
0.49356052,55.041832,6,2.3666668,1.2,2.9333334,1.7333333
3.1372616,36.18185,2,1,1,1,0
1.4970046,51.820107,2,1,1,1,0
4.6687846,29.278763,2,1,1,1,0
0.46938387,41.624992,6,2.0333333,1.2,2.8000002,1.6000001
0.49621508,53.636265,6,2.3666668,1.2,2.9333334,1.7333333
2.757239,38.103447,2,1,1,1,0
1.4846474,52.04082,2,1,1,1,0
7.3161025,23.39578,2,1,1,1,0
0.4535615,40.865353,6,2.0333333,1.2,2.8000002,1.6000001
0.49791735,49.51118,6,2.0777779,1.2,2.8666668,1.6666667
2.5813184,66.6743,2,0.9,0.8,1,0.19999999
2.503184,40.670254,2,1,1,1,0
1.493609,51.88372,2,1,1,1,0
12.80259,17.68593,2,1,1,1,0
0.44801906,39.85719,6,2.0333333,1.2,2.8000002,1.6000001
0.50246084,48.22029,6,2.0777779,1.2,2.8666668,1.6666667
4.14376,61.573925,2,1,1,1,0
2.2792194,43.96811,2,1,1,1,0
3.691089,67.003075,2,0.9,0.8,1,0.19999999
1.4545423,52.56736,2,1,1,1,0
12.278796,19.00077,2,1,1,1,0
1.8307928,40.308846,3,1.4,1.2,1.8000001,0.6
5.105211,26.915985,3,2.0333333,2,2.1,0.099999905
0.50646085,47.27118,6,2.0777779,1.2,2.8666668,1.6666667
9.28917,57.80086,2,1,1,1,0
2.140634,47.24375,2,1,1,1,0
8.322542,64.525246,2,1,1,1,0
1.3806317,53.952244,2,1,1,1,0
17.693558,16.171022,2,1,1,1,0
1.9783092,37.957066,3,1.4,1.2,1.8000001,0.6
6.3029337,25.652847,3,2,2,2,0
0.42389947,50.08508,7,2.0666668,1.2,2.9333334,1.7333333
39.853115,54.452198,2,1,1,1,0
2.1578166,49.89243,2,1,1,1,0
1.0037742,68.93696,2,0.9,0.8,1,0.19999999
41.737106,62.698307,2,1,1,1,0
1.2542807,56.60855,2,1,1,1,0
13.87961,21.88951,2,1,1,1,0
2.119523,45.655712,3,1.9333334,1.9000001,2,0.099999905
4.9372435,27.35937,3,2,2,2,0
0.4358817,52.47517,7,2.3666666,1.4000001,3.7,2.3
7.109737,51.623363,2,1,1,1,0
2.2291203,52.477398,2,1,1,1,0
1.160143,67.69015,2,1,1,1,0
7.0107536,61.327904,2,1,1,1,0
1.1865213,58.235577,2,1,1,1,0
16.40618,25.429338,2,1,1,1,0
2.2238219,42.66401,3,2,2,2,0
5.223932,27.21778,3,2,2,2,0
0.44659775,49.421276,7,2.1380954,1.4000001,2.8666668,1.4666667
4.431399,49.123642,2,1,1,1,0
2.3661487,55.231216,2,1,1,1,0
1.319164,68.33848,2,1,1,1,0
3.5918849,61.253727,2,1,1,1,0
1.1705837,58.638206,2,1,1,1,0
20.81963,29.159727,2,1,1,1,0
2.379055,39.80378,3,2,2,2,0
4.0315022,30.953964,3,2,2,2,0
0.45696065,49.02942,7,2.0666668,1.2,2.8666668,1.6666667
3.4705832,45.994602,2,1,1,1,0
2.4808302,58.168663,2,1,1,1,0
2.3681393,61.218422,2,1,1,1,0
1.1904248,58.126713,2,1,1,1,0
30.22361,33.741714,2,1,1,1,0
2.605557,37.22911,3,2,2,2,0
3.5258214,33.617844,3,2,2,2,0
0.47049135,48.977074,7,2.0666668,1.2,2.8666668,1.6666667
3.0322497,42.978508,2,1,1,1,0
1.0182288,65.55394,3,1.3666668,1.2,1.7,0.5
0.6452518,69.30834,3,1.2333333,0.8,1.7,0.90000004
1.8015295,60.96485,2,1,1,1,0
1.2090365,57.661015,2,1,1,1,0
654.24255,38.70595,2,1,1,1,0
2.8426502,35.365856,3,2,2,2,0
2.8269331,36.679134,3,2,2,2,0
0.57213587,45.39327,6,2.0611112,1.2,2.8666668,1.6666667
2.6837473,41.279335,2,1,1,1,0
0.86932415,65.99782,3,1.4,1.2,1.8000001,0.6
0.65186226,68.09738,3,1.4,1.2,1.8000001,0.6
1.5481917,59.52545,2,1,1,1,0
1.1875043,58.197296,2,1,1,1,0
606.91394,43.886417,2,1,1,1,0
3.2209873,33.57472,3,2,2,2,0
2.1218357,40.288715,3,2,2,2,0
0.5873771,45.44048,6,2.0333335,1.2,2.8000002,1.6000001
2.4231036,41.116684,2,1,1,1,0
0.75869477,66.94096,3,1.4,1.2,1.8000001,0.6
0.66678756,66.8757,3,1.4,1.2,1.8000001,0.6
1.3691993,59.28729,2,1,1,1,0
1.1634524,58.8268,2,1,1,1,0
101.53832,48.63273,2,1,1,1,0
3.224023,32.112545,3,2,2,2,0
1.6600105,44.069798,3,2,2,2,0
0.6105334,45.97392,6,2.0333335,1.2,2.8000002,1.6000001
2.3038015,41.7201,2,1,1,1,0
0.6497188,68.56859,3,1.4,1.2,1.8000001,0.6
0.6902322,65.99374,3,1.4,1.2,1.8000001,0.6
1.2479709,59.405605,2,1,1,1,0
1.1562899,59.014313,2,1,1,1,0
171.46715,53.730297,2,1,1,1,0
3.2704978,30.920359,3,2,2,2,0
1.3443463,47.78275,3,2,2,2,0
0.6323811,50.265697,6,2.3555555,1.2,2.9333334,1.7333333
2.5276535,40.951305,2,1,1,1,0
1.0101398,69.89654,2,1,1,1,0
0.70011324,65.16532,3,1.4,1.2,1.8000001,0.6
1.1739137,59.637592,2,1,1,1,0
1.1498926,59.1852,2,1,1,1,0
419.25327,59.32302,2,1,1,1,0
3.3114846,30.081533,3,2,2,2,0
1.1198441,51.39206,3,2,2,2,0
0.6524947,50.7931,6,2.3666666,1.2,2.9333334,1.7333333
2.5082355,40.835598,2,1,1,1,0
0.67500037,64.57755,3,1.4,1.2,1.8000001,0.6
1.0885873,61.060184,2,1,1,1,0
1.1088384,60.288612,2,1,1,1,0
35.020348,65.1072,2,1,1,1,0
3.3719156,30.142672,3,2,2,2,0
0.93720365,55.672665,3,2,2,2,0
0.6820112,50.991367,6,2.3666666,1.2,2.9333334,1.7333333
2.3519812,42.17067,2,1,1,1,0
1.0509323,61.712025,2,1,1,1,0
1.1246563,59.84756,2,1,1,1,0
2.5945818,34.03278,3,2,2,2,0
1.1114445,60.2902,2,1,1,1,0
0.7991831,53.836693,3,1.4333334,1.2,1.9000001,0.70000005
1.298656,43.762486,4,2.5333333,2.2,2.8666668,0.66666675
2.3369977,42.313408,2,1,1,1,0
1.0145577,62.891624,2,1,1,1,0
6.0533743,68.63178,2,1.1,1,1.2,0.20000005
1.1401558,59.428787,2,1,1,1,0
2.1154335,37.32143,3,2,2,2,0
1.0821621,62.302322,2,1,1,1,0
2.2412813,42.28832,2,1,1,1,0
0.52461374,50.184544,6,2.2944446,1,2.9333334,1.9333334
2.2461305,43.310665,2,1,1,1,0
1.1456345,59.282166,2,1,1,1,0
0.5962942,47.484577,5,2.0266666,1.2,2.7333333,1.5333333
1.0438813,65.19119,2,1,1,1,0
0.5300721,50.54185,6,2.3666668,1.2,2.9333334,1.7333333
2.1831825,44.06847,2,1,1,1,0
1.1809886,58.362293,2,1,1,1,0
0.5738602,53.29861,5,2.38,2,2.8000002,0.8000002
0.990051,68.647766,2,1,1,1,0
0.30802444,53.615032,7,2.3500001,1.2,3.65,2.45
2.1769392,44.139717,2,1,1,1,0
1.212578,57.57765,2,1,1,1,0
0.55230844,54.937103,5,2.4266667,2.1,2.8666668,0.7666669
0.41448462,51.42925,6,2.4805558,1.4000001,3.65,2.25
2.151778,44.44001,2,1,1,1,0
1.2583594,56.478313,2,1,1,1,0
0.5299452,53.490814,5,2.0933335,1.4000001,2.8666668,1.4666667
0.42779216,51.66442,6,2.4805558,1.4000001,3.65,2.25
2.1255798,44.76315,2,1,1,1,0
1.346263,54.56152,2,1,1,1,0
0.5112663,54.44911,5,2.0666664,1.4000001,2.7333333,1.3333333
0.43075496,48.81796,6,2.1722224,1.4000001,2.9333334,1.5333333
2.1672173,44.207375,2,1,1,1,0
1.4618012,52.325592,2,1,1,1,0
0.49141312,55.64901,5,2.0666664,1.4000001,2.7333333,1.3333333
0.42379683,48.877213,6,2.0777779,1.2,2.8666668,1.6666667
2.2474587,43.052555,2,1,1,1,0
1.6100519,49.843716,2,1,1,1,0
0.48563802,56.171165,5,2.0666664,1.4000001,2.7333333,1.3333333
0.4157467,49.242767,6,2.0777779,1.2,2.8666668,1.6666667
2.2615743,42.867752,2,1,1,1,0
1.8079896,47.047173,2,1,1,1,0
0.906227,66.90243,2,0.9,0.8,1,0.19999999
0.47761458,53.292526,5,1.7666668,1.2,2.7333333,1.5333333
0.8125337,38.896137,4,1.675,1.2,2.2,1
2.357617,41.749893,2,1,1,1,0
1.9399545,45.420868,2,1,1,1,0
1.0789629,61.621902,2,1,1,1,0
3.2781901,37.532574,2,1.1,1,1.2,0.20000005
0.48052424,52.747597,5,1.7333332,1.2,2.6666667,1.4666667
2.7482245,66.23982,2,0.9,0.8,1,0.19999999
0.80997115,46.459778,4,2.0666666,1.4000001,2.6666667,1.2666667
2.4995997,40.340622,2,1,1,1,0
2.1599154,43.03835,2,1,1,1,0
1.2802887,56.949844,2,1,1,1,0
3.4253385,35.5832,2,1,1,1,0
0.4839593,52.17426,5,1.7333332,1.2,2.6666667,1.4666667
2.8236532,60.768692,2,1,1,1,0
0.8096296,45.928375,4,2.0833333,1.4000001,2.7333333,1.3333333
2.638411,39.111774,2,1,1,1,0
2.2218568,42.4331,2,1,1,1,0
1.524356,52.50396,2,1,1,1,0
3.6140707,33.740356,2,1,1,1,0
2.9792438,68.222786,2,0.9,0.8,1,0.19999999
0.69050545,48.05726,3,1.4,1.2,1.8000001,0.6
3.0150902,55.793,2,1,1,1,0
2.3732035,42.257175,2,1,1,1,0
0.8085424,45.683895,4,2.0833333,1.4000001,2.7333333,1.3333333
2.9590492,36.76858,2,1,1,1,0
2.2735994,41.946606,2,1,1,1,0
1.8208101,48.476482,2,1,1,1,0
3.967478,31.804459,2,1,1,1,0
3.9772313,64.95137,2,1,1,1,0
0.6993892,47.72975,3,1.4,1.2,1.8000001,0.6
2.8127983,51.88586,2,1,1,1,0
2.7302194,40.336655,2,1,1,1,0
0.807764,45.448868,4,2.0833333,1.4000001,2.7333333,1.3333333
3.3760586,34.536884,2,1,1,1,0
2.5658607,39.48338,2,1,1,1,0
2.2203562,44.56357,2,1,1,1,0
4.6137733,29.470821,2,1,1,1,0
5.160006,60.76974,2,1,1,1,0
0.7090055,47.400974,3,1.4,1.2,1.8000001,0.6
2.708656,48.32811,2,1,1,1,0
3.2951667,38.083336,2,1,1,1,0
0.8052697,45.515747,4,2.0833333,1.4000001,2.7333333,1.3333333
4.0948462,32.22454,2,1,1,1,0
0.9459544,69.12667,2,0.9,0.8,1,0.19999999
3.0018911,36.518463,2,1,1,1,0
2.746045,41.590946,2,1,1,1,0
5.774231,26.730536,2,1,1,1,0
6.828944,56.9562,2,1,1,1,0
0.70932734,47.32261,3,1.4,1.2,1.8000001,0.6
2.8081753,44.584717,2,1,1,1,0
3.851214,36.68892,2,1,1,1,0
0.7247381,46.267048,4,2.0833333,1.4000001,2.7333333,1.3333333
5.104869,30.45856,2,1,1,1,0
1.0984495,64.53074,2,1,1,1,0
3.46505,34.06604,2,1,1,1,0
3.3930187,40.017,2,1,1,1,0
7.763702,24.880205,2,1,1,1,0
9.093665,52.920757,2,1,1,1,0
0.699314,47.52292,3,1.4,1.2,1.8000001,0.6
2.9853818,40.852577,2,1,1,1,0
5.2195807,34.719795,2,1,1,1,0
6.292942,37.08234,3,2,2,2,0
6.102709,29.29067,2,1,1,1,0
1.3058368,59.749134,2,1,1,1,0
4.1299095,31.31641,2,1,1,1,0
4.378407,38.76347,2,1,1,1,0
13.86593,22.41531,2,1,1,1,0
10.592715,48.43033,2,1,1,1,0
0.4236639,54.85719,4,1.475,1,1.9000001,0.9000001
3.1611953,38.101017,2,1,1,1,0
7.2138944,34.35407,2,1,1,1,0
5.973457,35.30395,3,2,2,2,0
7.6782546,28.255535,2,1,1,1,0
1.6190453,54.59738,2,1,1,1,0
4.67241,29.539274,2,1,1,1,0
6.081523,37.64113,2,1,1,1,0
40.937206,21.587265,2,1,1,1,0
14.06698,43.190533,2,1,1,1,0
4.6466928,62.908382,2,1.1,1,1.2,0.20000005
7.323543,23.402346,2,1,1,1,0
3.4661348,34.924576,2,1,1,1,0
12.448673,33.65075,2,1,1,1,0
5.8763566,33.51324,3,2,2,2,0
10.2964325,28.036518,2,1,1,1,0
1.995774,49.79012,2,1,1,1,0
5.3177433,27.85178,2,1,1,1,0
12.212029,37.080498,2,1,1,1,0
41.191673,22.380217,2,1,1,1,0
29.862328,38.00792,2,1,1,1,0
5.6311083,57.18701,2,1,1,1,0
11.224279,18.977211,2,1,1,1,0
3.7137666,32.94277,2,1,1,1,0
57.38615,32.534325,2,1,1,1,0
5.712216,31.663046,3,2,2,2,0
15.275017,28.235033,2,1,1,1,0
2.5676181,44.113876,2,1,1,1,0
5.6356316,27.107824,2,1,1,1,0
49.367107,37.00489,2,1,1,1,0
12.74444,24.157028,2,1,1,1,0
164.4775,32.52069,2,1,1,1,0
6.8903313,51.368458,2,1,1,1,0
10.126495,20.15859,2,1,1,1,0
4.1430964,31.101746,2,1,1,1,0
23.709015,32.100937,2,1,1,1,0
5.7300406,30.289438,3,2,2,2,0
28.76031,28.61704,2,1,1,1,0
3.316421,38.64019,2,1,1,1,0
6.403568,25.57417,2,1,1,1,0
7.9891953,37.826748,2,1,1,1,0
7.1713877,26.40209,2,1,1,1,0
110.588234,27.437351,2,1,1,1,0
7.994088,46.45393,2,1,1,1,0
9.921754,20.151583,2,1,1,1,0
4.75772,29.469147,2,1,1,1,0
11.881002,32.521057,2,1,1,1,0
5.9841332,28.601854,3,2,2,2,0
129.71524,29.27476,2,1,1,1,0
4.487116,32.963257,2,1,1,1,0
7.593612,23.478434,2,1,1,1,0
1.5120627,68.60271,2,0.9,0.8,1,0.19999999
4.2861347,39.62789,2,1,1,1,0
4.903631,29.36581,2,1,1,1,0
84.40774,22.467995,2,1,1,1,0
10.550372,42.12361,2,1,1,1,0
9.800136,20.217169,2,1,1,1,0
5.888717,27.92694,2,1,1,1,0
9.135228,32.39933,2,1,1,1,0
5.1162367,30.973356,3,2,2,2,0
42.923794,30.057974,2,1,1,1,0
6.1956954,28.029896,2,1,1,1,0
10.086257,20.292168,2,1,1,1,0
1.234127,68.49274,2,1,1,1,0
2.8749785,42.415386,2,1,1,1,0
3.51982,33.763306,2,1,1,1,0
75.83463,17.195118,2,1,1,1,0
13.655571,38.06598,2,1,1,1,0
9.761385,20.24433,2,1,1,1,0
7.382198,28.032345,2,1,1,1,0
8.454205,32.45338,2,1,1,1,0
4.5296383,31.777205,3,2,2,2,0
18.380064,31.640474,2,1,1,1,0
9.256363,22.483765,2,1,1,1,0
13.641033,17.198132,2,1,1,1,0
1.0741729,68.57716,2,1,1,1,0
2.1752534,45.29658,2,1,1,1,0
2.6881607,38.628983,2,1,1,1,0
80.82204,14.625253,2,1,1,1,0
13.933203,33.738155,2,1,1,1,0
9.658909,20.383757,2,1,1,1,0
10.497164,28.488163,2,1,1,1,0
7.5899744,32.557365,2,1,1,1,0
4.030614,33.178715,3,2,2,2,0
10.442672,33.81621,2,1,1,1,0
16.255825,16.755941,2,1,1,1,0
16.3323,15.70062,2,1,1,1,0
0.990113,68.3831,2,1,1,1,0
1.8067324,47.877106,2,1,1,1,0
2.1093094,43.91765,2,1,1,1,0
32.55702,17.930994,2,1,1,1,0
16.096622,29.501303,2,1,1,1,0
9.653653,20.402977,2,1,1,1,0
21.372265,29.16615,2,1,1,1,0
7.1523747,32.525116,2,1,1,1,0
3.7618968,34.267273,3,2,2,2,0
7.528669,35.836777,2,1,1,1,0
26.542463,14.688081,2,1,1,1,0
11.082239,19.897768,2,1,1,1,0
0.8868589,69.87272,2,1,1,1,0
1.5859782,50.28508,2,1,1,1,0
1.7065777,49.109325,2,1,1,1,0
33.12256,14.757633,2,1,1,1,0
19.533588,25.045183,2,1,1,1,0
9.688266,20.36016,2,1,1,1,0
5332.7295,29.810535,2,1,1,1,0
6.403917,32.596302,2,1,1,1,0
4.417543,35.220753,3,2,2,2,0
5.3421316,39.20324,2,1,1,1,0
0.8095739,61.49716,3,1.2666668,1,1.8000001,0.8000001
27.694622,14.321537,2,1,1,1,0
13.175765,17.809587,2,1,1,1,0
1.4113622,53.372078,2,1,1,1,0
59.177803,14.519823,2,1,1,1,0
21.737997,21.022049,2,1,1,1,0
9.74367,20.283998,2,1,1,1,0
21.74185,31.505856,2,1,1,1,0
5.6747184,32.626266,2,1,1,1,0
3.6742268,38.9597,3,2,2,2,0
4.352978,41.45719,2,1,1,1,0
0.7305004,62.56278,3,1.4000001,1.2,1.8000001,0.6
16.096012,19.95237,2,1,1,1,0
22.227205,14.447883,2,1,1,1,0
1.2449411,57.506756,2,1,1,1,0
16.415495,19.081594,2,1,1,1,0
22.624296,17.096577,2,1,1,1,0
9.576481,20.588326,2,1,1,1,0
9.756302,34.36203,2,1,1,1,0
5.1897235,32.845146,2,1,1,1,0
3.1085875,41.058533,3,2,2,2,0
3.4183137,44.715717,2,1,1,1,0
0.6476864,64.45189,3,1.4000001,1.2,1.8000001,0.6
1.8631444,42.971806,3,1.3666668,1.2,1.7,0.5
25.646547,17.80136,2,1,1,1,0
1.0823648,62.61384,2,1,1,1,0
7.795733,25.687534,2,1,1,1,0
18.02082,18.863874,2,1,1,1,0
9.579809,20.689117,2,1,1,1,0
6.286512,36.041813,2,1,1,1,0
4.706994,33.14157,2,1,1,1,0
2.6859975,43.30504,3,2,2,2,0
2.831835,47.9779,2,1,1,1,0
0.58487207,66.30235,3,1.4000001,1.2,1.8000001,0.6
1.6094987,44.071167,3,1.4,1.2,1.8000001,0.6
54.65883,17.335852,2,1,1,1,0
0.94233686,68.10072,2,1,1,1,0
4.904359,31.612013,2,1,1,1,0
89.393005,20.014502,2,1,1,1,0
9.586911,20.751545,2,1,1,1,0
4.7551117,38.88776,2,1,1,1,0
4.6458945,33.225185,2,1,1,1,0
2.4100816,45.247982,3,2,2,2,0
2.9329772,48.45847,2,1,1,1,0
1.3692359,63.517586,2,1.1,1,1.2,0.20000005
1.4947193,44.55152,3,1.4,1.2,1.8000001,0.6
30.580242,20.250463,2,1,1,1,0
0.881781,68.53741,2,1,1,1,0
3.4347842,37.435303,2,1,1,1,0
2.3767812,41.04167,4,1.475,1,1.9000001,0.9000001
9.892886,20.16797,2,1,1,1,0
4.113509,40.832394,2,1,1,1,0
2.0975006,36.762306,3,1.4000001,1.2,1.8000001,0.6
2.7705486,50.613503,2,1,1,1,0
1.2029938,63.771492,2,1,1,1,0
1.369596,45.232216,3,1.4,1.2,1.8000001,0.6
12.684385,20.556524,2,1,1,1,0
1.0421532,63.73681,2,1,1,1,0
3.47783,41.070652,2,1,1,1,0
2.257496,40.929783,4,1.5500001,1.2,1.9000001,0.70000005
10.168711,19.833445,2,1,1,1,0
3.920204,42.006443,2,1,1,1,0
1.7362311,39.474335,3,1.4000001,1.2,1.8000001,0.6
2.8339028,54.231983,2,1,1,1,0
1.0622905,64.77246,2,1,1,1,0
1.2697403,45.64202,3,1.4,1.2,1.8000001,0.6
8.055917,22.572264,2,1,1,1,0
1.2249013,59.98622,2,1,1,1,0
3.6932747,44.743664,2,1,1,1,0
2.0619304,41.283127,4,1.5500001,1.2,1.9000001,0.70000005
6.28182,25.250652,2,1,1,1,0
3.6631374,43.456863,2,1,1,1,0
1.3916255,42.04722,3,1.4000001,1.2,1.8000001,0.6
2.9708953,56.61778,2,1,1,1,0
0.96512145,66.275665,2,1,1,1,0
1.1834244,46.284718,3,1.4,1.2,1.8000001,0.6
6.0636344,25.877071,2,1,1,1,0
1.4653987,56.191525,2,1,1,1,0
3.9461343,49.150932,2,1,1,1,0
1.8418274,42.024258,4,1.5500001,1.2,1.9000001,0.70000005
4.3523455,30.387367,2,1,1,1,0
3.2281318,45.554092,2,1,1,1,0
1.1721847,44.904778,3,1.4000001,1.2,1.8000001,0.6
3.2619383,58.086346,2,1,1,1,0
0.9024195,67.65902,2,1,1,1,0
1.0983586,47.207764,3,1.4,1.2,1.8000001,0.6
5.094846,29.676525,2,1,1,1,0
1.7767668,53.388954,2,1,1,1,0
3.9805472,54.29724,2,1,1,1,0
1.5894872,42.802624,4,1.5500001,1.2,1.9000001,0.70000005
3.2083483,35.422276,2,1,1,1,0
2.976757,47.818237,2,1,1,1,0
0.9995416,47.949005,3,1.4000001,1.2,1.8000001,0.6
7.14822,62.20501,2,1,1,1,0
0.8601206,68.80098,2,1,1,1,0
1.0269531,47.934303,3,1.4,1.2,1.8000001,0.6
4.363273,34.284855,2,1,1,1,0
2.219627,50.600807,2,1,1,1,0
3.6342988,59.95957,2,1,1,1,0
1.3942331,43.52254,4,1.5500001,1.2,1.9000001,0.70000005
2.4808655,40.261604,2,1,1,1,0
2.8077857,49.676487,2,1,1,1,0
0.8791931,51.312347,3,1.4000001,1.2,1.8000001,0.6
50.535534,66.36385,2,1,1,1,0
0.829623,69.65324,2,1,1,1,0
0.9704314,48.90705,3,1.4,1.2,1.8000001,0.6
3.9343448,39.135414,2,1,1,1,0
2.8323648,48.513824,2,1,1,1,0
3.6379545,65.397766,2,1,1,1,0
1.243317,44.558193,4,1.5500001,1.2,1.9000001,0.70000005
2.0219214,44.516403,2,1,1,1,0
2.666437,51.93162,2,1,1,1,0
0.7885932,54.431572,3,1.4000001,1.2,1.8000001,0.6
0.89859635,50.58963,3,1.4,1.2,1.8000001,0.6
3.7690196,44.151657,2,1,1,1,0
4.147438,45.807144,2,1,1,1,0
1.114693,51.88053,4,2.0583334,1.4000001,2.7333333,1.3333333
1.7508726,47.798046,2,1,1,1,0
2.5454235,54.06453,2,1,1,1,0
0.70549065,57.58215,3,1.4000001,1.2,1.8000001,0.6
0.82464385,52.764393,3,1.4,1.2,1.8000001,0.6
0.77684945,58.19884,4,1.4250001,1,1.9000001,0.9000001
8.062955,43.13022,2,1,1,1,0
0.99445486,52.343227,4,2.0833333,1.4000001,2.7333333,1.3333333
1.5789329,50.339687,2,1,1,1,0
0.6260562,60.881596,3,1.4000001,1.2,1.8000001,0.6
0.7690552,54.884487,3,1.4,1.2,1.8000001,0.6
0.84150594,59.09789,4,1.5500001,1.2,1.9000001,0.70000005
200.76656,41.039013,2,1,1,1,0
0.9012823,53.15787,4,2.0833333,1.4000001,2.7333333,1.3333333
1.4155757,53.238266,2,1,1,1,0
1.3804414,53.948963,2,1.1,1,1.2,0.20000005
0.7116925,57.12754,3,1.4,1.2,1.8000001,0.6
0.9493852,59.832905,4,1.5500001,1.2,1.9000001,0.70000005
10.034372,39.694355,2,1,1,1,0
0.8136449,53.899384,4,2.0833333,1.4000001,2.7333333,1.3333333
1.2604557,56.480648,2,1,1,1,0
1.2689786,56.483093,2,1,1,1,0
0.66291803,59.353813,3,1.4,1.2,1.8000001,0.6
1.1049443,60.621124,4,1.5500001,1.2,1.9000001,0.70000005
5.327805,38.4136,2,1,1,1,0
0.77190804,53.910595,4,2.0833333,1.4000001,2.7333333,1.3333333
1.145197,59.339344,2,1,1,1,0
1.1740438,59.052597,2,1,1,1,0
2.5798855,49.250217,2,1,1,1,0
1.3986436,61.29109,4,1.5500001,1.2,1.9000001,0.70000005
3.7673142,38.721737,2,1,1,1,0
0.8382005,51.209755,4,2.0833333,1.4000001,2.7333333,1.3333333
1.0777406,61.21072,2,1,1,1,0
1.1179796,61.292435,2,1,1,1,0
2.659823,48.72646,2,1,1,1,0
1.7594038,56.019478,3,1.4000001,1.2,1.8000001,0.6
2.9867065,39.400257,2,1,1,1,0
0.90498036,48.69559,4,2.0833333,1.4000001,2.7333333,1.3333333
1.0076375,63.39752,2,1,1,1,0
1.0514929,64.04187,2,1,1,1,0
2.6499066,48.799053,2,1,1,1,0
1.3546189,69.74186,2,0.9,0.8,1,0.19999999
8.623908,38.85128,2,1.1,1,1.2,0.20000005
2.6839771,39.7284,2,1,1,1,0
0.9986756,45.974365,4,2.0833333,1.4000001,2.7333333,1.3333333
0.94572186,65.67848,2,1,1,1,0
0.97264427,67.60535,2,1,1,1,0
2.6837556,48.502903,2,1,1,1,0
1.8264233,65.904335,2,1,1,1,0
83.90899,36.212025,2,1,1,1,0
2.4421084,40.96934,2,1,1,1,0
1.1075598,48.218212,4,2.5,2.2,2.8000002,0.60000014
0.8832227,68.31888,2,1,1,1,0
0.89172,68.49297,2,0.9,0.8,1,0.19999999
1.0343544,69.67042,2,0.9,0.8,1,0.19999999
2.6087508,49.021122,2,1,1,1,0
2.690931,61.85995,2,1,1,1,0
12.303005,34.31799,2,1,1,1,0
2.3294647,41.618263,2,1,1,1,0
1.1789858,45.912163,4,2.5333333,2.2,2.8666668,0.66666675
0.9385046,66.68835,2,1,1,1,0
1.1047202,67.48794,2,1,1,1,0
2.357172,50.601864,2,1,1,1,0
4.435241,57.177036,2,1,1,1,0
6.2445183,33.18205,2,1,1,1,0
2.272979,41.975235,2,1,1,1,0
0.6141773,47.841763,5,2.4,1.2,2.8666668,1.6666667
0.96976125,65.58768,2,1,1,1,0
1.1595497,65.9446,2,1,1,1,0
2.1148045,52.494076,2,1,1,1,0
9.553242,52.254494,2,1,1,1,0
4.402976,33.088436,2,1,1,1,0
2.1414201,43.336918,2,1,1,1,0
0.6596681,45.562855,5,2.4666667,1.4000001,2.9333334,1.5333333
0.9970891,64.57799,2,1,1,1,0
1.2398733,69.48025,2,0.9,0.8,1,0.19999999
1.206733,64.657005,2,1,1,1,0
1.8576651,54.970455,2,1,1,1,0
515.627,47.72805,2,1,1,1,0
3.4302216,34.69908,2,1,1,1,0
2.0798366,44.39056,2,1,1,1,0
0.707195,43.26428,5,2.4666667,1.4000001,2.9333334,1.5333333
0.99558836,64.63178,2,1,1,1,0
1.1645164,68.56893,2,1,1,1,0
1.2844129,62.812065,2,1,1,1,0
1.6533461,57.187126,2,1,1,1,0
11.039438,43.556065,2,1,1,1,0
3.0286741,36.373913,2,1,1,1,0
0.9349478,57.512062,3,1.3000001,1,1.7,0.70000005
0.76958436,41.29521,5,2.4666667,1.4000001,2.9333334,1.5333333
1.002259,64.3939,2,1,1,1,0
1.0895346,68.7421,2,1,1,1,0
1.4057783,60.22867,2,1,1,1,0
1.4932667,59.408264,2,1,1,1,0
6.0389423,40.103485,2,1,1,1,0
2.7166438,39.40032,2,1,1,1,0
0.9305102,56.628773,3,1.4,1.2,1.8000001,0.6
0.79617625,47.055412,5,3.1666665,2.3,3.75,1.45
0.70441425,65.93835,3,1.3666668,1.2,1.7,0.5
1.0372612,68.44876,2,1,1,1,0
1.5135016,58.389233,2,1,1,1,0
1.3023779,62.147068,2,1,1,1,0
4.6094675,37.36919,2,1,1,1,0
2.4923186,43.134624,2,1,1,1,0
0.9470322,55.52457,3,1.4,1.2,1.8000001,0.6
0.8189673,45.424637,5,3.2533336,2.4,3.8000002,1.4000001
0.8002107,64.13617,3,1.9000001,1.8000001,2,0.19999993
1.0113927,68.33396,2,1,1,1,0
1.6077324,56.652283,2,1,1,1,0
1.2034425,63.944683,2,1,1,1,0
4.090674,34.762817,2,1,1,1,0
2.403274,46.876713,2,1,1,1,0
0.94693667,54.75672,3,1.4,1.2,1.8000001,0.6
0.8363662,44.540333,5,3.2533336,2.4,3.8000002,1.4000001
0.9169685,60.24423,3,2,2,2,0
0.9734938,68.21265,2,1,1,1,0
1.75716,54.055576,2,1,1,1,0
1.1306621,65.45691,2,1,1,1,0
3.7871342,33.189125,2,1,1,1,0
2.280337,51.582,2,1,1,1,0
0.9604657,57.891003,3,1.9333334,1.9000001,2,0.099999905
